"No.","Time","Source","Destination","Protocol","Length","Info"
"184","0.959860236","172.27.26.33","142.250.201.138","TCP","66","38522  >  443 [ACK] Seq=7001 Ack=15809 Win=126976 Len=0 TSval=4043357136 TSecr=3688142023"
"185","0.959863073","172.27.26.33","142.250.201.138","TCP","66","38522  >  443 [ACK] Seq=7001 Ack=18609 Win=132608 Len=0 TSval=4043357137 TSecr=3688142032"
"186","1.001994001","HonHaiPrecis_e8:be:0b","Broadcast","ARP","60","Who has 172.27.151.245? Tell 172.27.234.220"
"187","1.023936241","172.27.26.33","142.250.201.138","TCP","66","38522  >  443 [ACK] Seq=7001 Ack=21409 Win=138240 Len=0 TSval=4043357137 TSecr=3688142040"
"188","1.023952553","172.27.26.33","142.250.201.138","TCP","66","[TCP Dup ACK 187#1] 38522  >  443 [ACK] Seq=7001 Ack=21409 Win=138240 Len=0 TSval=4043357137 TSecr=3688142040"
"189","1.045928736","172.27.26.33","142.250.201.138","TCP","66","38522  >  443 [ACK] Seq=7001 Ack=23508 Win=143872 Len=0 TSval=4043357137 TSecr=3688142049"
"190","1.045928961","172.27.26.33","192.178.24.246","TCP","66","40298  >  443 [ACK] Seq=903 Ack=5838 Win=104448 Len=0 TSval=2448120236 TSecr=3066236312"
"191","1.045960566","172.27.26.33","142.250.201.138","TCP","66","[TCP Dup ACK 189#1] 38522  >  443 [ACK] Seq=7001 Ack=23508 Win=143872 Len=0 TSval=4043357137 TSecr=3688142049"
"192","1.045978261","172.27.26.33","192.178.24.246","TCP","66","[TCP Dup ACK 190#1] 40298  >  443 [ACK] Seq=903 Ack=5838 Win=104448 Len=0 TSval=2448120236 TSecr=3066236312"
"193","1.054048068","172.27.26.33","142.250.201.138","TLSv1.2","105","Application Data"
"194","1.054049664","172.27.26.33","192.178.24.246","TLSv1.2","97","Application Data"
"195","1.054049729","172.27.26.33","192.178.24.246","TLSv1.2","105","Application Data"
"196","1.054049775","172.27.26.33","172.217.18.138","QUIC","79","Protected Payload (KP0)"
"197","1.054064703","172.27.26.33","142.250.201.138","TCP","105","[TCP Retransmission] 38522  >  443 [PSH, ACK] Seq=7001 Ack=23508 Win=143872 Len=39 TSval=4043357151 TSecr=3688142049"
"198","1.054080281","172.27.26.33","192.178.24.246","TCP","97","[TCP Retransmission] 40298  >  443 [PSH, ACK] Seq=903 Ack=5838 Win=104448 Len=31 TSval=2448120239 TSecr=3066236312"
"199","1.054083994","172.27.26.33","192.178.24.246","TCP","105","[TCP Retransmission] 40298  >  443 [PSH, ACK] Seq=934 Ack=5838 Win=104448 Len=39 TSval=2448120239 TSecr=3066236312"
"200","1.054086828","172.27.26.33","172.217.18.138","QUIC","79","Protected Payload (KP0)"
"201","1.057972222","172.27.26.33","192.178.24.246","TCP","78","[TCP Dup ACK 190#2] 40298  >  443 [ACK] Seq=973 Ack=5838 Win=104448 Len=0 TSval=2448120323 TSecr=3066236453 SLE=5673 SRE=5838"
"202","1.057980491","172.27.26.33","192.178.24.246","TCP","78","[TCP Dup ACK 190#3] 40298  >  443 [ACK] Seq=973 Ack=5838 Win=104448 Len=0 TSval=2448120323 TSecr=3066236453 SLE=5673 SRE=5838"
"203","1.067012671","140.82.114.21","172.27.5.225","TLSv1.2","105","Application Data"
"204","1.067045211","172.27.5.225","140.82.114.21","TCP","66","39552  >  443 [ACK] Seq=40 Ack=40 Win=635 Len=0 TSval=1464945807 TSecr=3421652484"
"205","1.163857968","LiteonTechno_9c:e3:0d","Broadcast","ARP","60","Who has 172.27.6.197? Tell 172.27.155.38"
"206","1.165015093","fa:a4:1c:fb:a6:b3","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.28.47"
"207","1.169026925","172.27.25.143","17.253.85.51","QUIC","159","Handshake, DCID=04bdd608326285e9d3abed9e8b8416559b6cee95, SCID=7a0bbc351f0a2fdb"
"208","1.169052207","172.27.5.225","172.27.25.143","ICMP","187","Redirect             (Redirect for host)"
"209","1.169068600","172.27.25.143","17.253.85.51","QUIC","159","Handshake, DCID=04bdd608326285e9d3abed9e8b8416559b6cee95, SCID=7a0bbc351f0a2fdb"
"210","1.175646528","172.27.25.143","17.253.85.51","QUIC","1392","Initial, DCID=04bdd608326285e9d3abed9e8b8416559b6cee95, SCID=7a0bbc351f0a2fdb"
"211","1.175646635","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"212","1.175646680","172.27.25.143","17.253.85.51","QUIC","276","Protected Payload (KP0)"
"213","1.175656172","172.27.25.143","17.253.85.51","QUIC","1392","Initial, DCID=04bdd608326285e9d3abed9e8b8416559b6cee95, SCID=7a0bbc351f0a2fdb"
"214","1.175667024","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"215","1.175670197","172.27.25.143","17.253.85.51","QUIC","276","Protected Payload (KP0)"
"216","1.189328525","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"217","1.189343246","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"218","1.210736821","Intel_57:a2:3d","Broadcast","ARP","42","ARP Announcement for 172.27.29.2"
"219","1.214080755","172.27.24.242","172.27.255.255","NBNS","92","Name query NB WPAD<00>"
"220","1.314557560","172.27.5.225","35.190.72.216","TCP","74","40420  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=908247401 TSecr=0 WS=128"
"221","1.349528410","35.190.72.216","172.27.5.225","TCP","74","443  >  40420 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=1092154744 TSecr=908247401 WS=256"
"222","1.349558939","172.27.5.225","35.190.72.216","TCP","66","40420  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=908247436 TSecr=1092154744"
"223","1.350052772","172.27.5.225","35.190.72.216","TLSv1.3","891","Client Hello (SNI=location.services.mozilla.com)"
"224","1.358962381","2a:fe:c1:be:3d:00","Broadcast","XID","60","Basic Format; Type 1 and Type 2 LLCs (Class II LLC); Window Size 100"
"225","1.391116883","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=1 Ack=826 Win=268032 Len=0 TSval=1092154782 TSecr=908247437"
"226","1.393189466","172.27.26.33","192.178.24.246","QUIC","1292","Initial, DCID=91e27b95e9bc79f2, PKN: 5, PING, CRYPTO, PING, PING, PING, PADDING, PING, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING"
"227","1.393202325","172.27.26.33","192.178.24.246","QUIC","1292","Initial, DCID=91e27b95e9bc79f2, PKN: 5, PING, CRYPTO, PING, PING, PING, PADDING, PING, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING"
"228","1.400716151","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"229","1.400716388","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"230","1.400726650","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"231","1.400737919","172.27.25.143","17.253.85.51","QUIC","88","Protected Payload (KP0)"
"232","1.410283136","172.27.25.143","17.253.85.51","QUIC","178","Protected Payload (KP0)"
"233","1.410292323","172.27.25.143","17.253.85.51","QUIC","178","Protected Payload (KP0)"
"234","1.414733476","172.27.25.143","17.253.85.51","QUIC","1138","Protected Payload (KP0)"
"235","1.414754437","172.27.25.143","17.253.85.51","QUIC","1138","Protected Payload (KP0)"
"236","1.419085697","HonHaiPrecis_e8:4c:71","Broadcast","ARP","60","Who has 172.27.151.245? Tell 172.27.23.165"
"237","1.436827737","92:c3:20:cb:bc:a5","Broadcast","LLC","60","U, func=XID; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"238","1.494235224","172.27.5.225","57.144.148.145","TLSv1.2","95","Application Data"
"239","1.494733449","35.190.72.216","172.27.5.225","TLSv1.3","294","Server Hello, Change Cipher Spec, Application Data"
"240","1.494762180","172.27.5.225","35.190.72.216","TCP","66","40420  >  443 [ACK] Seq=826 Ack=229 Win=64128 Len=0 TSval=908247581 TSecr=1092154889"
"241","1.495168833","172.27.5.225","35.190.72.216","TLSv1.3","72","Change Cipher Spec"
"242","1.495264944","172.27.5.225","35.190.72.216","TLSv1.3","140","Application Data"
"243","1.497607888","172.27.5.225","35.190.72.216","TLSv1.3","112","Application Data"
"244","1.497665537","172.27.5.225","35.190.72.216","TLSv1.3","115","Application Data"
"245","1.497769409","172.27.5.225","35.190.72.216","TLSv1.3","1466","Application Data, Application Data"
"246","1.497778041","172.27.5.225","35.190.72.216","TCP","1466","40420  >  443 [ACK] Seq=2401 Ack=229 Win=64128 Len=1400 TSval=908247584 TSecr=1092154889 [TCP PDU reassembled in 248]"
"247","1.497782008","172.27.5.225","35.190.72.216","TCP","1466","40420  >  443 [ACK] Seq=3801 Ack=229 Win=64128 Len=1400 TSval=908247584 TSecr=1092154889 [TCP PDU reassembled in 248]"
"248","1.497787208","172.27.5.225","35.190.72.216","TLSv1.3","372","Application Data"
"249","1.573987507","172.27.5.225","35.190.72.216","TCP","372","[TCP Retransmission] 40420  >  443 [PSH, ACK] Seq=5201 Ack=229 Win=64128 Len=306 TSval=908247661 TSecr=1092154889 [TCP PDU reassembled in 248]"
"250","1.585048051","57.144.148.145","172.27.5.225","TCP","66","443  >  58888 [ACK] Seq=1 Ack=30 Win=595 Len=0 TSval=3986384311 TSecr=2486250368"
"251","1.585048218","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=229 Ack=832 Win=268032 Len=0 TSval=1092154924 TSecr=908247582"
"252","1.585048263","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=229 Ack=906 Win=268032 Len=0 TSval=1092154924 TSecr=908247582"
"253","1.585048308","35.190.72.216","172.27.5.225","TLSv1.3","684","Application Data, Application Data"
"254","1.585048353","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=847 Ack=1001 Win=268032 Len=0 TSval=1092154927 TSecr=908247584"
"255","1.585048398","35.190.72.216","172.27.5.225","TLSv1.3","97","Application Data"
"256","1.585048443","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=878 Ack=3801 Win=265472 Len=0 TSval=1092154928 TSecr=908247584"
"257","1.585048488","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=878 Ack=5507 Win=263936 Len=0 TSval=1092154929 TSecr=908247584"
"258","1.585164614","172.27.5.225","35.190.72.216","TCP","66","40420  >  443 [ACK] Seq=5507 Ack=878 Win=63488 Len=0 TSval=908247672 TSecr=1092154925"
"259","1.585273107","172.27.5.225","35.190.72.216","TLSv1.3","97","Application Data"
"260","1.607836751","35.190.72.216","172.27.5.225","TCP","97","[TCP Spurious Retransmission] 443  >  40420 [PSH, ACK] Seq=847 Ack=5507 Win=263936 Len=31 TSval=1092155001 TSecr=908247584"
"261","1.607856124","172.27.5.225","35.190.72.216","TCP","78","[TCP Dup ACK 258#1] 40420  >  443 [ACK] Seq=5538 Ack=878 Win=63488 Len=0 TSval=908247694 TSecr=1092155001 SLE=847 SRE=878"
"262","1.616202283","35.190.72.216","172.27.5.225","TCP","78","[TCP Dup ACK 257#1] 443  >  40420 [ACK] Seq=878 Ack=5507 Win=263936 Len=0 TSval=1092155009 TSecr=908247661 SLE=5201 SRE=5507"
"263","1.632346256","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=878 Ack=5538 Win=263936 Len=0 TSval=1092155025 TSecr=908247672"
"264","1.638320933","86:57:ce:47:bb:5e","Broadcast","ARP","60","Who has 172.27.217.19? Tell 172.27.151.50"
"265","1.649130957","57.144.148.145","172.27.5.225","TLSv1.2","91","Application Data"
"266","1.649152193","172.27.5.225","57.144.148.145","TCP","66","58888  >  443 [ACK] Seq=30 Ack=26 Win=501 Len=0 TSval=2486250523 TSecr=3986384431"
"267","1.681527130","172.27.25.143","8.8.8.8","TCP","78","57368  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1250 WS=64 TSval=535551112 TSecr=0 SACK_PERM"
"268","1.681540410","172.27.25.143","8.8.8.8","TCP","78","[TCP Retransmission] 57368  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1250 WS=64 TSval=535551112 TSecr=0 SACK_PERM"
"269","1.719348187","172.27.25.143","17.253.85.51","QUIC","89","Protected Payload (KP0)"
"270","1.719349971","172.27.25.143","17.253.85.51","QUIC","89","Protected Payload (KP0)"
"271","1.719350027","172.27.25.143","17.253.85.51","QUIC","89","Protected Payload (KP0)"
"272","1.719384708","172.27.25.143","17.253.85.51","QUIC","89","Protected Payload (KP0)"
"273","1.719402028","172.27.25.143","17.253.85.51","QUIC","89","Protected Payload (KP0)"
"274","1.719405073","172.27.25.143","17.253.85.51","QUIC","89","Protected Payload (KP0)"
"275","1.721520129","172.27.25.143","8.8.8.8","TLSv1.2","583","Client Hello (SNI=dns.google)"
"276","1.721552904","172.27.25.143","8.8.8.8","TCP","583","[TCP Retransmission] 57368  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131200 Len=517 TSval=535551172 TSecr=1040158165"
"277","1.760240614","vivoMobileCo_64:ca:86","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.28.110"
"278","1.785507847","35.190.72.216","172.27.5.225","TLSv1.3","219","Application Data"
"279","1.785529772","172.27.5.225","35.190.72.216","TCP","66","40420  >  443 [ACK] Seq=5538 Ack=1031 Win=63360 Len=0 TSval=908247872 TSecr=1092155171"
"280","1.785767722","172.27.5.225","35.190.72.216","TLSv1.3","105","Application Data"
"281","1.820524989","4a:91:9a:43:4f:1c","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.28.89"
"282","1.827196021","35.190.72.216","172.27.5.225","TCP","66","443  >  40420 [ACK] Seq=1031 Ack=5577 Win=263936 Len=0 TSval=1092155222 TSecr=908247872"
"283","1.846585773","4a:91:9a:43:4f:1c","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.28.89"
"284","1.874226121","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=518 Ack=1239 Win=129984 Len=0 TSval=535551319 TSecr=1040158312"
"285","1.874226283","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=518 Ack=4245 Win=131072 Len=0 TSval=535551324 TSecr=1040158312"
"286","1.874265519","172.27.5.225","172.27.25.143","ICMP","94","Redirect             (Redirect for host)"
"287","1.874282555","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=518 Ack=1239 Win=129984 Len=0 TSval=535551319 TSecr=1040158312"
"288","1.874286893","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=518 Ack=4245 Win=131072 Len=0 TSval=535551324 TSecr=1040158312"
"289","1.879727045","172.27.25.143","8.8.8.8","TLSv1.2","130","Change Cipher Spec, Application Data"
"290","1.879727256","172.27.25.143","8.8.8.8","TLSv1.2","851","Application Data"
"291","1.879752919","172.27.25.143","8.8.8.8","TCP","130","[TCP Retransmission] 57368  >  443 [PSH, ACK] Seq=518 Ack=4245 Win=131072 Len=64 TSval=535551330 TSecr=1040158312"
"292","1.879768159","172.27.25.143","8.8.8.8","TCP","851","[TCP Retransmission] 57368  >  443 [PSH, ACK] Seq=582 Ack=4245 Win=131072 Len=785 TSval=535551333 TSecr=1040158312"
"293","1.884986021","172.27.25.143","17.188.185.132","TCP","2542","57354  >  443 [ACK] Seq=31 Ack=27 Win=2048 Len=2476 TSval=2651679892 TSecr=4133600851 [TCP PDU reassembled in 331]"
"294","1.885014217","172.27.25.143","17.188.185.132","TCP","1304","[TCP Retransmission] 57354  >  443 [ACK] Seq=31 Ack=27 Win=2048 Len=1238 TSval=2651679892 TSecr=4133600851"
"295","1.885028859","172.27.25.143","17.188.185.132","TCP","1304","[TCP Retransmission] 57354  >  443 [ACK] Seq=1269 Ack=27 Win=2048 Len=1238 TSval=2651679892 TSecr=4133600851 [TCP PDU reassembled in 331]"
"296","1.892750094","fa:a4:1c:fb:a6:b3","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.28.47"
"297","1.899043972","4a:91:9a:43:4f:1c","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.28.89"
"298","1.906715259","172.27.26.33","192.178.24.234","QUIC","1292","Initial, DCID=5d0f0c24ddc8ba1c, PKN: 7, PING, PADDING, CRYPTO, PADDING, PING, PADDING, PING, PING, PADDING, PING, PING"
"299","1.906776916","172.27.26.33","192.178.24.234","QUIC","1292","Initial, DCID=5d0f0c24ddc8ba1c, PKN: 7, PING, PADDING, CRYPTO, PADDING, PING, PADDING, PING, PING, PADDING, PING, PING"
"300","1.924585148","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1367 Ack=4859 Win=130432 Len=0 TSval=535551371 TSecr=1040158366"
"301","1.924585320","172.27.25.143","8.8.8.8","TLSv1.2","97","Application Data"
"302","1.924600290","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1367 Ack=4859 Win=130432 Len=0 TSval=535551371 TSecr=1040158366"
"303","1.924616676","172.27.25.143","8.8.8.8","TCP","97","[TCP Retransmission] 57368  >  443 [PSH, ACK] Seq=1367 Ack=4859 Win=131072 Len=31 TSval=535551371 TSecr=1040158366"
"304","1.930377342","92:c3:20:cb:bc:a5","Broadcast","ARP","60","Who has 172.27.0.2? Tell 172.27.30.96"
"305","1.943807524","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1398 Ack=4890 Win=131008 Len=0 TSval=535551375 TSecr=1040158367"
"306","1.943807739","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1398 Ack=5709 Win=130240 Len=0 TSval=535551376 TSecr=1040158368"
"307","1.943809268","172.27.25.143","8.8.8.8","TLSv1.2","105","Application Data"
"308","1.943809314","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=5791 Win=130944 Len=0 TSval=535551386 TSecr=1040158381"
"309","1.943809359","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=6290 Win=130560 Len=0 TSval=535551388 TSecr=1040158381"
"310","1.943809404","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=6933 Win=130368 Len=0 TSval=535551390 TSecr=1040158382"
"311","1.943822942","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1398 Ack=4890 Win=131008 Len=0 TSval=535551375 TSecr=1040158367"
"312","1.943838472","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1398 Ack=5709 Win=130240 Len=0 TSval=535551376 TSecr=1040158368"
"313","1.943841557","172.27.25.143","8.8.8.8","TCP","105","[TCP Retransmission] 57368  >  443 [PSH, ACK] Seq=1398 Ack=5709 Win=131072 Len=39 TSval=535551376 TSecr=1040158368"
"314","1.943844200","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=5791 Win=130944 Len=0 TSval=535551386 TSecr=1040158381"
"315","1.943846965","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=6290 Win=130560 Len=0 TSval=535551388 TSecr=1040158381"
"316","1.943849545","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=6933 Win=130368 Len=0 TSval=535551390 TSecr=1040158382"
"317","1.977375489","172.27.24.242","172.27.255.255","NBNS","92","Name query NB WPAD<00>"
"318","1.994475484","172.27.25.143","57.144.149.32","TCP","78","57369  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1250 WS=64 TSval=2224096224 TSecr=0 SACK_PERM"
"319","1.994492230","172.27.25.143","57.144.149.32","TCP","78","[TCP Retransmission] 57369  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1250 WS=64 TSval=2224096224 TSecr=0 SACK_PERM"
"320","2.033226172","172.27.25.143","57.144.149.32","TCP","66","57369  >  443 [ACK] Seq=1 Ack=1 Win=131200 Len=0 TSval=2224096261 TSecr=1727970035"
"321","2.033226405","172.27.25.143","57.144.149.32","TLSv1.2","583","Client Hello (SNI=dit.whatsapp.net)"
"322","2.033239876","172.27.25.143","57.144.149.32","TCP","66","57369  >  443 [ACK] Seq=1 Ack=1 Win=131200 Len=0 TSval=2224096261 TSecr=1727970035"
"323","2.033258053","172.27.25.143","57.144.149.32","TCP","583","[TCP Retransmission] 57369  >  443 [PSH, ACK] Seq=1 Ack=1 Win=131200 Len=517 TSval=2224096261 TSecr=1727970035"
"324","2.044516182","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=7017 Win=130944 Len=0 TSval=535551492 TSecr=1040158485"
"325","2.044516688","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=7586 Win=130496 Len=0 TSval=535551496 TSecr=1040158486"
"326","2.044516778","172.27.25.143","8.8.8.8","TLSv1.2","105","Application Data"
"327","2.044533472","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=7017 Win=130944 Len=0 TSval=535551492 TSecr=1040158485"
"328","2.044554079","172.27.25.143","8.8.8.8","TCP","66","57368  >  443 [ACK] Seq=1437 Ack=7586 Win=130496 Len=0 TSval=535551496 TSecr=1040158486"
"329","2.044558598","172.27.25.143","8.8.8.8","TCP","105","[TCP Retransmission] 57368  >  443 [PSH, ACK] Seq=1437 Ack=7586 Win=131072 Len=39 TSval=535551496 TSecr=1040158486"
"330","2.105279159","172.27.25.143","8.8.8.8","TLSv1.2","249","Application Data"
"331","2.105279308","172.27.25.143","17.188.185.132","TLSv1.2","3946","Application Data"
"332","2.105279357","172.27.25.143","57.144.149.32","TCP","66","57369  >  443 [ACK] Seq=518 Ack=2414 Win=128768 Len=0 TSval=2224096311 TSecr=1727970077"
"333","2.105279402","172.27.25.143","57.144.149.32","TLSv1.2","130","Change Cipher Spec, Application Data"
"334","2.105279447","172.27.25.143","57.144.149.32","TLSv1.2","391","Application Data"
"335","2.105312112","172.27.25.143","8.8.8.8","TCP","249","[TCP Retransmission] 57368  >  443 [PSH, ACK] Seq=1476 Ack=7586 Win=131072 Len=183 TSval=535551497 TSecr=1040158486"
"336","2.105336132","172.27.25.143","17.188.185.132","TCP","1304","[TCP Retransmission] 57354  >  443 [ACK] Seq=2507 Ack=27 Win=2048 Len=1238 TSval=2651680059 TSecr=4133602144 [TCP PDU reassembled in 331]"
"337","2.105339764","172.27.25.143","17.188.185.132","TCP","1304","[TCP Retransmission] 57354  >  443 [ACK] Seq=3745 Ack=27 Win=2048 Len=1238 TSval=2651680059 TSecr=4133602144 [TCP PDU reassembled in 331]"
"338","2.105343072","172.27.25.143","17.188.185.132","TCP","1304","[TCP Retransmission] 57354  >  443 [ACK] Seq=4983 Ack=27 Win=2048 Len=1238 TSval=2651680059 TSecr=4133602144 [TCP PDU reassembled in 331]"
